X,Y,objectid,featuretype,class,name,operationalstatus,state,spatialconfidence,revised,ga_guid,description,voltagekv,locality,comment_,x_coordinate,y_coordinate
130.973894345,-12.518092171,92,Substation,Substation,Archer,Operational,Northern Territory,5,2019/06/19 00:00:00+00,{1EBCB28A-92F6-4657-8339-3BB296DD7D32},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Archer,,130.97389435,-12.51809217
151.515469995,-33.0609843399999,93,Substation,Zone,Eraring,Operational,New South Wales,5,2017/02/23 00:00:00+00,{B5602777-84F8-4179-BA6B-DE25E0C14BE0},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Eraring,,151.51547,-33.06098434
151.203179431,-33.867256816,94,Substation,Zone,City North,Operational,New South Wales,5,2017/02/23 00:00:00+00,{CA594853-BB85-43E9-84C7-AF9C08B6A059},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Sydney,,151.20317943,-33.86725682
151.030452461,-33.8260673,95,Substation,Zone,Camellia,Operational,New South Wales,5,2017/02/23 00:00:00+00,{423C7144-67F7-4128-A0D0-E52D89954CFD},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Rosehill,,151.03045246,-33.8260673
150.325191344,-33.669655184,96,Substation,Zone,Katoomba North,Operational,New South Wales,5,2017/02/23 00:00:00+00,{52BB7345-FC9E-4286-8000-EBF1C41C2CC9},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Medlow Bath,,150.32519134,-33.66965518
149.856778743,-33.6872870459999,97,Substation,Zone,Oberon,Operational,New South Wales,5,2017/02/23 00:00:00+00,{24939514-B7DC-4A49-B9EB-8ED80AA88ECC},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Oberon,,149.85677874,-33.68728705
148.052876996,-32.9169775349999,98,Substation,Zone,North Parkes,Operational,New South Wales,5,2017/02/23 00:00:00+00,{43F0D758-C7A6-453D-B2DB-4B6A902CF030},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Goonumbla,,148.052877,-32.91697753
142.184366647,-38.0647909739999,99,Substation,Substation,Macarthur Wind Farm,Operational,Victoria,5,2017/02/23 00:00:00+00,{EE18E9B2-3CF7-4C32-8CBB-0F6254C1A6FC},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Macarthur,,142.18436665,-38.06479097
142.181079697,-38.179156287,100,Substation,Substation,Tarrone,Operational,Victoria,5,2017/02/23 00:00:00+00,{70C4922B-A4C0-4387-86C3-A593A68951BC},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Tarrone,,142.1810797,-38.17915629
142.524622297,-34.7868709649999,101,Substation,Substation,Wemen Solar Farm,Operational,Victoria,5,2019/06/19 00:00:00+00,{1A2A4B69-34D6-44E1-9C15-1C833492396D},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Liparoo,,142.5246223,-34.78687096
138.595333217,-34.932200694,102,Substation,Substation,Whitmore Square,Operational,South Australia,5,2017/02/23 00:00:00+00,{D984E6A9-6C9D-49F6-A16A-45E3F73B2E5D},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Adelaide,,138.59533322,-34.93220069
138.578717399,-34.9445534719999,103,Substation,Substation,Keswick,Operational,South Australia,5,2017/02/23 00:00:00+00,{3FEC83E1-719C-49B9-8F0F-1E37BD704B38},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Keswick,,138.5787174,-34.94455347
138.579852746,-34.939621468,104,Substation,Substation,City West,Operational,South Australia,5,2017/02/23 00:00:00+00,{1C1E78BE-E3B9-4579-84D1-E18873E3F012},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Keswick Terminal,,138.57985275,-34.93962147
147.406687714,-42.860489832,105,Substation,Substation,Mornington,Operational,Tasmania,5,2019/06/19 00:00:00+00,{0D562E75-0EA5-4E49-943D-2282C4B30F5E},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Mornington,,147.40668771,-42.86048983
150.881380348,-33.8419651789999,106,Substation,Zone,West Wetherill,Operational,New South Wales,5,2017/02/23 00:00:00+00,{E9F52C5F-73B7-454C-BF80-C06BDE060594},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wetherill Park,,150.88138035,-33.84196518
138.626651866,-33.823328847,107,Substation,Substation,Clare North,Operational,South Australia,5,2017/02/23 00:00:00+00,{FF59966C-B756-4C73-8D5C-23BC7620CBC5},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Spring Farm,,138.62665187,-33.82332885
148.411789516,-36.3510355989999,108,Substation,Zone,Munyang,Operational,New South Wales,5,2019/06/19 00:00:00+00,{1F2E0212-0ACA-49BA-B931-2D509EEEB1A1},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Burrungubugge,,148.41178952,-36.3510356
148.24540885,-35.3982723349999,109,Substation,Switchyard,Blowering,Operational,New South Wales,5,2017/02/23 00:00:00+00,{C125DC4A-A1A1-4489-90C7-C7358C631F0E},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wereboldera,,148.24540885,-35.39827233
116.309475641,-33.4558355629999,110,Substation,Substation,Muja,Operational,Western Australia,5,2017/02/23 00:00:00+00,{2828EB8D-4498-4D44-AEBE-3772E7B67196},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Muja,,116.30947564,-33.45583556
130.931582236,-12.4589377529999,111,Substation,Switchyard,Hudson Creek 66,Operational,Northern Territory,5,2017/02/23 00:00:00+00,{EAE05762-84F7-4A3B-B236-5AED37940357},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wishart,,130.93158224,-12.45893775
130.932294366,-12.458932343,112,Substation,Transmission,Hudson Creek 132,Operational,Northern Territory,5,2017/02/23 00:00:00+00,{17BDD2DB-3826-4355-B474-67C9AD883168},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wishart,,130.93229437,-12.45893234
150.597355728,-33.882476917,113,Substation,Switchyard,Warragamba Dam,Operational,New South Wales,5,2017/02/23 00:00:00+00,{E477D672-43F1-4263-8058-EB23B83EC723},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Warragamba,,150.59735573,-33.88247692
149.523014844,-35.187385944,114,Substation,Switchyard,Capital Hill Wind Farm,Operational,New South Wales,5,2019/06/19 00:00:00+00,{EAF85236-9077-4F59-B3DD-63B5E92F4A9C},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Lake George,,149.52301484,-35.18738594
147.215407668,-35.17728721,115,Substation,Substation,Uranquinty,Operational,New South Wales,5,2017/02/23 00:00:00+00,{15166BAE-48E9-4417-871E-EE5B721827C4},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Uranquinty,,147.21540767,-35.17728721
146.571271579,-38.254862018,116,Substation,Substation,Loy Yang,Operational,Victoria,5,2017/02/23 00:00:00+00,{B3962F72-6E6F-46B1-AAB8-04711F912C94},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Loy Yang,,146.57127158,-38.25486202
146.573867304,-38.2564837959999,117,Substation,Switchyard,Loy Yang,Operational,Victoria,5,2017/02/23 00:00:00+00,{AB16DC42-DB32-4849-B112-3484EC6B95C1},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Loy Yang,,146.5738673,-38.2564838
116.974665061,-21.243490809,118,Substation,Substation,Millstream,Operational,Western Australia,5,2017/02/23 00:00:00+00,{16042ECE-3859-4AC8-9DCB-326F8149D130},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Fortescue,,116.97466506,-21.24349081
142.670387028,-38.0622056029999,119,Substation,Substation,Mortlake,Operational,Victoria,5,2017/02/23 00:00:00+00,{0ED2A7CD-0830-4720-9D0D-53104C7F2802},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Mortlake,,142.67038703,-38.0622056
116.742615176,-20.762694391,120,Substation,Switchyard,Yurralyi Maya,Operational,Western Australia,5,2017/02/23 00:00:00+00,{2F783672-D715-4125-A85D-8F9CB026F283},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Maitland,Gas,116.74261518,-20.76269439
138.267437947,-33.495202717,121,Substation,Zone,Red Hill,Operational,South Australia,3,2017/02/23 00:00:00+00,{BA441CCE-25CA-4808-AEC0-ABA472118BD1},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Redhill,,138.26743795,-33.49520272
138.848259444,-33.5567620909999,122,Substation,Switchyard,Mokota,Operational,South Australia,5,2019/06/19 00:00:00+00,{CC33FDB9-C3DD-49A7-B7D1-9806B2198CDD},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Booborowie,,138.84825944,-33.55676209
138.538454516,-34.853078317,123,Substation,Substation,Athol,Operational,South Australia,5,2017/02/23 00:00:00+00,{2695F028-2CA6-4CA6-80B9-34E6C679C30C},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Athol Park,,138.53845452,-34.85307832
138.64817088,-34.861827728,124,Substation,Zone,Hillcrest,Operational,South Australia,5,2017/02/23 00:00:00+00,{EEF653ED-F0B9-4605-A50B-4B4E26509B7B},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Hillcrest,,138.64817088,-34.86182773
138.610520362,-34.860431025,125,Substation,Zone,Clearview,Operational,South Australia,5,2017/02/23 00:00:00+00,{6246E2CD-62BF-4DC6-8E1D-26D890487306},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Clearview,,138.61052036,-34.86043103
138.671763872,-34.8454147479999,126,Substation,Substation,Holden Hill,Operational,South Australia,3,2017/02/23 00:00:00+00,{2672F4CE-690B-49B5-BC2E-12D0920BF8B0},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Holden Hill,,138.67176387,-34.84541475
138.565933893,-34.900456412,127,Substation,Zone,Croydon,Operational,South Australia,5,2017/02/23 00:00:00+00,{A8D637B0-2D2F-428E-9F53-EB255563AE08},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Croydon,,138.56593389,-34.90045641
138.585825153,-34.8651794899999,128,Substation,Substation,Kilburn South,Operational,South Australia,5,2017/02/23 00:00:00+00,{755FBF60-15D5-45D9-A432-F5D68F4FFA0C},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Kilburn,,138.58582515,-34.86517949
138.910933506,-34.001729855,129,Substation,Transmission,Waterloo East,Operational,South Australia,5,2019/06/19 00:00:00+00,{348DBB27-0C14-4EA1-9283-5EA2210CEE96},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Tothill Belt,,138.91093351,-34.00172986
116.464430785,-21.680106098,130,Substation,Sole Use,Pannawomica,Operational,Western Australia,3,2017/02/23 00:00:00+00,{51A61F50-F974-421A-B8E6-056963671050},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Fortescue,,116.46443079,-21.6801061
137.705785141,-35.1103368829999,131,Substation,Switchyard,Wattle Point Wind Farm,Operational,South Australia,5,2019/06/19 00:00:00+00,{5C98A268-F7F9-4FE0-80A6-2D34464E8242},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Edithburgh,,137.70578514,-35.11033688
115.961251179,-31.7964056009999,132,Substation,Substation,Ellenbrook,Operational,Western Australia,5,2017/02/23 00:00:00+00,{8DE3AAEA-4C3E-4A46-85E1-116FE2BF0C32},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Whiteman,,115.96125118,-31.7964056
114.623751411,-28.78548462,133,Substation,Substation,Rangeway,Operational,Western Australia,5,2017/02/23 00:00:00+00,{3A47102B-FDA9-46C7-A7C4-18B81A6AADDE},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Geraldton,,114.62375141,-28.78548462
136.703713195,-33.625347177,134,Substation,Switchyard,Mount Millar Wind Farm,Operational,South Australia,5,2017/02/23 00:00:00+00,{36B24CA9-FB82-429A-AC00-D7C6F0C2E750},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Cowell,,136.7037132,-33.62534718
115.824015484,-31.796706087,135,Substation,Substation,Wangara,Operational,Western Australia,3,2017/02/23 00:00:00+00,{BEB30644-B19E-4BAF-AF08-8043C87872D8},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wangara,,115.82401548,-31.79670609
115.759025848,-31.738384359,136,Substation,Substation,Joondalup,Operational,Western Australia,5,2017/02/23 00:00:00+00,{DF138D59-62A1-4938-A6D9-674762DEC00D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Joondalup,,115.75902585,-31.73838436
115.72848181,-31.6712319609999,137,Substation,Substation,Clarkson,Operational,Western Australia,5,2017/02/23 00:00:00+00,{D5F4BD73-8625-4A45-87A8-2B1DA487494A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Clarkson,,115.72848181,-31.67123196
115.821965624,-31.681789158,138,Substation,Terminal,Neerabup,Operational,Western Australia,5,2017/02/23 00:00:00+00,{F03F1188-D822-4FCB-BE0C-9E23973FD74A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Pinjar,,115.82196562,-31.68178916
138.651327888,-34.821416805,139,Substation,Zone,Ingle Farm,Operational,South Australia,5,2017/02/23 00:00:00+00,{CCA30FFD-F1D5-4B2A-8A7E-97E96311CB47},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Ingle Farm,,138.65132789,-34.82141681
116.316536748,-32.7172977719999,140,Substation,Terminal,Wells Terminal,Operational,Western Australia,5,2017/02/23 00:00:00+00,{3FE8AF22-14A7-4A9B-BF8D-1ED74D88B15A},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Mount Wells,,116.31653675,-32.71729777
141.547994016,-38.366071399,141,Substation,Switchyard,Cape Nelson North Wind Farm,Operational,Victoria,5,2017/02/23 00:00:00+00,{F03601E5-ECDB-426C-BBD5-8D9E950C052F},"A structure in which high voltage electricity supply is converted, controlled or transformed",,Portland West,Wind,141.54799402,-38.3660714
141.379448017,-38.3721456219999,142,Substation,Switchyard,Cape Bridgewater Wind Farm,Operational,Victoria,5,2017/02/23 00:00:00+00,{E5F6BB0D-D673-493F-B223-2D26670AFDA6},"A structure in which high voltage electricity supply is converted, controlled or transformed",,Cape Bridgewater,Wind,141.37944802,-38.37214562
115.705611319,-33.129814621,143,Substation,Sole Use,Binningup Desalination Plant,Operational,Western Australia,5,2020/05/29 00:00:00+00,{5306CB3C-E003-4776-8BE7-146D5151CD2C},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Binningup,,115.70561132,-33.12981462
115.765172682,-32.484769265,144,Substation,Substation,Meadow Springs,Operational,Western Australia,5,2017/02/23 00:00:00+00,{11056AA1-29CE-4A9F-B209-FD1478CA2D6E},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Lakelands,,115.76517268,-32.48476927
116.23383155,-33.3318622049999,145,Substation,Terminal,Bluewaters,Operational,Western Australia,5,2017/02/23 00:00:00+00,{C5637DBB-3180-4C02-B658-919BB122D741},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Palmer,,116.23383155,-33.3318622
115.843183316,-32.077483937,146,Substation,Zone,Murdoch,Operational,Western Australia,5,2017/02/23 00:00:00+00,{FDE4CFF4-2576-4F6C-B461-D356368DA281},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Murdoch,,115.84318332,-32.07748394
144.948640745,-37.6224606649999,147,Substation,Substation,Somerton,Operational,Victoria,5,2017/02/23 00:00:00+00,{B6C77790-02D3-49DA-ADD6-B792F22C18C7},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Somerton,,144.94864075,-37.62246066
150.957640966,-33.850575791,148,Substation,Zone,Guildford,Operational,New South Wales,5,2017/02/23 00:00:00+00,{8B9B9DDA-0AA5-4E4C-96F7-50BA37F0FB95},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Guildford West,,150.95764097,-33.85057579
148.898964265,-33.0868766419999,149,Substation,Zone,Molong,Operational,New South Wales,5,2017/02/23 00:00:00+00,{AF3A5CB1-18C3-40B7-B141-4CF6EEB5225D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Molong,,148.89896427,-33.08687664
150.0226516,-33.3512301449999,150,Substation,Zone,Mount Piper 132,Operational,New South Wales,5,2017/02/23 00:00:00+00,{9BA539C8-2173-4B7C-BE05-8593C23CFD7C},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Blackmans Flat,,150.0226516,-33.35123014
151.637943621,-32.799437407,151,Substation,Zone,Beresfield,Operational,New South Wales,5,2017/02/23 00:00:00+00,{55C34D78-4E16-471A-BB86-9E85EEE710C0},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Beresfield,,151.63794362,-32.79943741
151.088583947,-33.8670743059999,152,Substation,Zone,Homebush,Operational,New South Wales,5,2017/02/23 00:00:00+00,{1350C492-1863-4DC0-B8E9-6431BAC1D762},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Homebush,,151.08858395,-33.86707431
150.968726382,-33.781814325,153,Substation,Zone,Baulkham Hills,Operational,New South Wales,5,2017/02/23 00:00:00+00,{01E6EEA6-26EB-489D-9426-2FA65873631C},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Old Toongabbie,,150.96872638,-33.78181433
